"Pulse Connect Secure (x64)"
"Pulse Connect Secure (x86)"
"Python 3.10 (x64)"
"Python 3.10 (x86)"
"Python 3.7 (x64)"
"Python 3.7 (x86)"
"Python 3.8 (x64)"
"Python 3.8 (x86)"
"Python 3.9 (x64)"
"Python 3.9 (x86)"
"R For Windows"
"RealPlayer"
"RealVNC"
"VNC Enterprise"
"VNC Viewer"
"Right Click Tools"
"RingCentral (MSI)"
"RingCentral Meetings"
"RingCentral Phone"
"RISA-3D 18 (x64)"
"RISA-3D 19 (x64)"
"RISAConnection 11 (x64)"
"RISAConnection 12 (x64)"
"Terminals"
"RStudio"
"Beyond Compare - EXE Install"
"Beyond Compare (x64) - MSI Install"
"Beyond Compare (x86) - MSI Install"
"Screaming Frog SEO Spider (x64)"
"ShareX"
"GoodSync 10"
"GoodSync 11"
"RoboForm"
"Programmer’s Notepad"
"PuTTY (x64)"
"PuTTY (x86)"
"Slack (x64)"
"Slack (x86)"
"ControlUp Agent for .NET Framework 3.5 (x64)"
"ControlUp Agent for .NET Framework 4.5 (x64)"
"WebDrive (x64)"
"WebDrive (x86)"
"Splunk Universal Forwarder 7 (x64)"
"Splunk Universal Forwarder 7 (x86)"
"Splunk Universal Forwarder 8 (x64)"
"Splunk Universal Forwarder 8 (x86)"
"AirSquirrels Reflector (x64)"
"AirSquirrels Reflector (x86)"
"AirSquirrels Reflector 3 (x64)"
"AirSquirrels Reflector 3 (x86)"
"AirSquirrels Reflector 4 (x64)"
"AirSquirrels Reflector 4 (x86)"
"Airsquirrels Reflector Teacher (x64)"
"Airsquirrels Reflector Teacher (x86)"
"SRWare Iron (x64)"
"SRWare Iron (x86)"
"grepWin (x64)"
"grepWin (x86)"
"TortoiseHg (x64)"
"TortoiseHg (x86)"
"eduVPN Client"
"SURFdrive (x64)"
"Synergy (MSI-x64)"
"Tableau Desktop 20 (x64)"
"Tableau Desktop 2021.1 (x64)"
"Tableau Desktop 2021.2 (x64)"
"Tableau Desktop 2021.3 (x64)"
"Tableau Desktop 2021.4 (x64)"
"Tableau Prep Builder (x64)"
"Tableau Reader (x64)"
"Tableau Reader (x86)"
"Tableau Reader 10 (x64)"
"Tableau Reader 10 (x86)"
"Tableau Reader 18 (x64)"
"Tableau Reader 19 (x64)"
"Tableau Reader 20 (x64)"
"Tableau Reader 2021 (x64)"
"TeamViewer 11"
"TeamViewer 12"
"TeamViewer 13"
"TeamViewer 14"
"TeamViewer 15 (x64) - EXE Install"
"TeamViewer 15 (x64) - MSI Install"
"TeamViewer 15 (x86) - EXE Install"
"TeamViewer 15 (x86) - MSI Install"
"TeamViewer Host 15 (x86) - EXE Install"
"TeamViewer Host 15 (x86) - MSI Install"
"Camtasia 2018"
"Camtasia 2019 - EXE Install"
"Camtasia 2019 - MSI Install"
"Camtasia 2020 - EXE Install"
"Camtasia 2020 - MSI Install"
"Camtasia 2021 - EXE Install"
"Camtasia 2021 - MSI Install"
"Snagit 2018 (x64)"
"Snagit 2018 (x86)"
"Snagit 2019 (x64)"
"Snagit 2019 (x86)"
"Snagit 2020 (x64) - EXE Install"
"Snagit 2020 (x64) - MSI Install"
"Snagit 2020 (x86) - EXE Install"
"Snagit 2020 (x86) - MSI Install"
"Snagit 2021 (x64) - EXE Install"
"Snagit 2021 (x64) - MSI Install"
"Snagit 2021 (x86) - EXE Install"
"Snagit 2021 (x86) - MSI Install"
"Snagit 2022 (x64) - EXE Install"
"Snagit 2022 (x64) - MSI Install"
"Progress TestStudio 2017"
"Progress TestStudio 2018"
"Progress TestStudio 2019"
"Nessus Agent (x64)"
"Nessus Agent (x86)"
"LibreOffice (x64)"
"LibreOffice (x86)"
"Gimp"
"Git (x64)"
"Git (x86)"
"Gpg4win"
"Wireshark (x64)"
"Wireshark (x86)"
"WinMerge (x64)"
"WinMerge (x86)"
"FileZilla Client (x64)"
"FileZilla Client (x86)"
"FileZilla Server (x64)"
"TortoiseGit (x64)"
"TortoiseGit (x86)"
"TortoiseSVN (x64)"
"TortoiseSVN (x86)"
"OCZ SSD Utility"
"PDF-XChange Editor 8 (x64)"
"PDF-XChange Editor 8 (x86)"
"PDF-XChange Editor 9 (x64)"
"PDF-XChange Editor 9 (x86)"
"PDF-XChange PRO 8 (x64)"
"PDF-XChange PRO 8 (x86)"
"PDF-XChange PRO 9 (x64)"
"PDF-XChange PRO 9 (x86)"
"SketchUp Make 2016 (x64)"
"SketchUp Make 2016(x86)"
"SketchUp Make 2017 (x64)"
"SketchUp Pro 2016 (x64)"
"SketchUp Pro 2016 (x86)"
"SketchUp Pro 2017 (x64)"
"SketchUp Pro 2019 (x64)"
"SketchUp Pro 2020 (x64)"
"SketchUp Pro 2021 (x64)"
"SketchUp Pro 2022 (x64)"
"UltraVNC (x64)"
"UltraVNC (x86)"
"VLC Media Player (x64) - EXE Install"
"VLC Media Player (x64) - MSI Install"
"VLC Media Player (x86) - EXE Install"
"VLC Media Player (x86) - MSI Install"
"Vivaldi (x64)"
"Vivaldi (x86)"
"Vivi (x64) - MSI Install"
"VMware Horizon Client 5"
"VMware Horizon Client 8"
"VMware Remote Console"
"VMware Tools"
"VMware Workstation 10"
"VMware Workstation 11"
"VMware Workstation Player 12"
"VMware Workstation Player 14"
"VMware Workstation Player 15"
"VMware Workstation Player 16"
"VMware Workstation Pro 12"
"VMware Workstation Pro 14"
"VMware Workstation Pro 15"
"VMware Workstation Pro 16"
"Everything (x64) - EXE Install"
"Everything (x64) - MSI Install"
"Everything Lite (x64) - EXE Install"
"WinRAR (x64)"
"WinRAR (x86)"
"WinZip 19 (x64)"
"WinZip 19 (x86)"
"WinZip 20 (x64)"
"WinZip 20 (x86)"
"WinZip 23 (x64)"
"WinZip 23 (x86)"
"WinZip 24 (x64)"
"WinZip 24 (x86)"
"WinZip 25 (x64)"
"WinZip 25 (x86)"
"WinZip 26 (x64)"
"WinZip 26 (x86)"
"Charles (x64)"
"Charles (x86)"
"XMind"
"Zoom Client for VDI"
"Zoom Meetings (User-x64)"
"Zoom Meetings (x64)"
"Zoom Meetings (x86)"
"Zoom Outlook Plugin"
"Zoom Plugin for Citrix Receiver"
"Zoom Rooms"
"Zoom Skype for Business Plugin"
"Zscaler Client Connector"
